type,id,side,price,qty,ts
LIMIT,695,SELL,998423,4,729
MARKET,696,BUY,0,39,730
LIMIT,697,SELL,1001537,50,731
CANCEL,509,BUY,0,0,732
LIMIT,698,BUY,1000968,72,733
LIMIT,699,BUY,1000342,67,734
LIMIT,700,SELL,998694,18,735
LIMIT,701,SELL,1000019,19,736
MARKET,702,SELL,0,18,737
LIMIT,703,SELL,1001205,10,738
LIMIT,704,BUY,1000952,81,739
LIMIT,705,BUY,999875,14,740
MARKET,706,BUY,0,26,741
LIMIT,707,SELL,1001293,43,742
LIMIT,708,SELL,1001340,84,743
LIMIT,709,BUY,999230,42,744
LIMIT,710,BUY,999962,41,745
LIMIT,711,SELL,1001967,41,746
LIMIT,712,SELL,1001963,74,747
LIMIT,713,SELL,999540,36,748
LIMIT,714,SELL,999495,15,749
LIMIT,715,BUY,1000425,70,750
LIMIT,716,BUY,1001903,94,751
LIMIT,717,BUY,999795,38,752
LIMIT,718,BUY,1001354,53,753
LIMIT,719,BUY,1000594,39,754
LIMIT,720,BUY,1000929,55,755
LIMIT,721,BUY,999839,77,756
LIMIT,722,SELL,1000188,65,757
LIMIT,723,SELL,1000226,5,758
LIMIT,724,SELL,1000873,69,759
LIMIT,725,BUY,998447,99,760
LIMIT,726,SELL,998681,83,761
LIMIT,727,SELL,1001960,97,762
LIMIT,728,SELL,998433,2,763
MARKET,729,BUY,0,33,764
LIMIT,730,BUY,999825,48,765
LIMIT,731,BUY,999412,4,766
LIMIT,732,SELL,999703,11,767
MARKET,733,BUY,0,23,768
LIMIT,734,SELL,1001212,27,769
LIMIT,735,SELL,999950,13,770
LIMIT,736,SELL,999306,9,771
LIMIT,737,BUY,998092,44,772
LIMIT,738,BUY,1001808,95,773
LIMIT,739,BUY,1000260,21,774
LIMIT,740,SELL,1001925,60,775
LIMIT,741,SELL,1000579,24,776
LIMIT,742,SELL,999620,4,777
LIMIT,743,BUY,999841,76,778
LIMIT,744,BUY,1000886,28,779
LIMIT,745,BUY,1000364,14,780
LIMIT,746,BUY,999498,42,781
LIMIT,747,BUY,999074,86,782
LIMIT,748,SELL,1000445,50,783
LIMIT,749,BUY,999425,46,784
LIMIT,750,BUY,1001333,87,785
LIMIT,751,SELL,1001762,79,786
LIMIT,752,BUY,999282,16,787
LIMIT,753,BUY,998749,48,788
LIMIT,754,SELL,999713,77,789
MARKET,755,SELL,0,28,790
LIMIT,756,BUY,1000272,22,791
LIMIT,757,BUY,998766,41,792
LIMIT,758,BUY,1001545,46,793
LIMIT,759,SELL,998559,25,794
LIMIT,760,SELL,999675,88,795
LIMIT,761,SELL,1000001,22,796
MARKET,762,BUY,0,49,797
LIMIT,763,BUY,999125,29,798
LIMIT,764,BUY,1001197,59,799
LIMIT,765,SELL,1000251,66,800
MARKET,766,BUY,0,18,801
LIMIT,767,SELL,1000220,97,802
CANCEL,545,BUY,0,0,803
LIMIT,768,SELL,998419,95,804
LIMIT,769,BUY,999219,5,805
LIMIT,770,SELL,1001531,12,806
LIMIT,771,BUY,1001176,31,807
LIMIT,772,SELL,1001526,91,808
LIMIT,773,SELL,998679,79,809
MARKET,774,BUY,0,14,810
LIMIT,775,SELL,1000180,36,811
LIMIT,776,BUY,999325,91,812
LIMIT,777,SELL,1001901,66,813
LIMIT,778,BUY,998555,97,814
LIMIT,779,BUY,999135,84,815
MARKET,780,BUY,0,16,816
MARKET,781,SELL,0,16,817
LIMIT,782,SELL,1000004,19,818
LIMIT,783,SELL,1000571,54,819
LIMIT,784,BUY,1000595,99,820
MARKET,785,SELL,0,45,821
LIMIT,786,SELL,999862,63,822
LIMIT,787,BUY,1001559,100,823
LIMIT,788,BUY,1000993,59,824
LIMIT,789,SELL,1001482,9,825
LIMIT,790,SELL,998892,55,826
LIMIT,791,SELL,999099,42,827
LIMIT,792,SELL,1000241,74,828
MARKET,793,SELL,0,22,829
LIMIT,794,BUY,998188,13,830
LIMIT,795,SELL,998066,16,831
LIMIT,796,BUY,999807,59,832
CANCEL,529,BUY,0,0,833
LIMIT,797,BUY,1001613,84,834
LIMIT,798,SELL,998382,84,835
LIMIT,799,BUY,999523,86,836
LIMIT,800,BUY,998212,51,837
LIMIT,801,BUY,999758,84,838
MARKET,802,BUY,0,1,839
LIMIT,803,BUY,998543,76,840
LIMIT,804,SELL,998038,2,841
LIMIT,805,BUY,1001523,55,842
LIMIT,806,SELL,998290,30,843
LIMIT,807,BUY,998422,41,844
LIMIT,808,SELL,998561,49,845
LIMIT,809,BUY,1000627,87,846
MARKET,810,BUY,0,40,847
LIMIT,811,SELL,999438,93,848
LIMIT,812,BUY,1001767,53,849
LIMIT,813,SELL,1001522,28,850
MARKET,814,BUY,0,9,851
LIMIT,815,SELL,999439,55,852
LIMIT,816,BUY,999014,36,853
LIMIT,817,BUY,1000266,77,854
LIMIT,818,SELL,1001190,89,855
CANCEL,801,BUY,0,0,856
LIMIT,819,BUY,1000120,78,857
LIMIT,820,SELL,999210,83,858
MARKET,821,BUY,0,32,859
LIMIT,822,BUY,1000046,82,860
LIMIT,823,BUY,999479,41,861
MARKET,824,SELL,0,24,862
LIMIT,825,BUY,1001124,61,863
LIMIT,826,BUY,998068,76,864
MARKET,827,SELL,0,14,865
CANCEL,86,BUY,0,0,866
LIMIT,828,SELL,1000075,37,867
LIMIT,829,SELL,999734,90,868
LIMIT,830,BUY,999136,11,869
LIMIT,831,BUY,1001990,20,870
LIMIT,832,SELL,1000402,82,871
LIMIT,833,BUY,999270,90,872
LIMIT,834,BUY,998237,32,873
MARKET,835,SELL,0,8,874
LIMIT,836,BUY,999266,86,875
LIMIT,837,BUY,998489,2,876
LIMIT,838,BUY,998671,64,877
LIMIT,839,SELL,998683,48,878
MARKET,840,SELL,0,47,879
LIMIT,841,BUY,999372,55,880
LIMIT,842,BUY,999077,92,881
LIMIT,843,BUY,1000032,59,882
LIMIT,844,BUY,1000046,73,883
LIMIT,845,BUY,999044,99,884
MARKET,846,BUY,0,15,885
LIMIT,847,BUY,998180,2,886
LIMIT,848,SELL,999490,50,887
LIMIT,849,BUY,1001814,5,888
LIMIT,850,SELL,998919,42,889
LIMIT,851,SELL,999111,10,890
LIMIT,852,BUY,1000056,87,891
LIMIT,853,BUY,998914,67,892
LIMIT,854,SELL,998282,60,893
LIMIT,855,SELL,999340,12,894
LIMIT,856,BUY,999511,26,895
LIMIT,857,SELL,1001029,80,896
LIMIT,858,SELL,1000423,64,897
LIMIT,859,BUY,1001000,70,898
LIMIT,860,BUY,998616,1,899
LIMIT,861,BUY,998954,70,900
LIMIT,862,BUY,1001895,43,901
CANCEL,803,BUY,0,0,902
LIMIT,863,SELL,998425,27,903
LIMIT,864,BUY,999719,63,904
LIMIT,865,BUY,1000914,36,905
MARKET,866,BUY,0,34,906
LIMIT,867,SELL,999877,96,907
MARKET,868,BUY,0,33,908
MARKET,869,SELL,0,5,909
LIMIT,870,BUY,999781,85,910
LIMIT,871,BUY,999194,34,911
LIMIT,872,SELL,1000870,95,912
LIMIT,873,SELL,999113,30,913
MARKET,874,BUY,0,9,914
LIMIT,875,BUY,998636,14,915
LIMIT,876,SELL,999286,53,916
MARKET,877,SELL,0,50,917
LIMIT,878,SELL,999897,34,918
LIMIT,879,BUY,998645,88,919
LIMIT,880,BUY,998880,42,920
MARKET,881,BUY,0,23,921
LIMIT,882,BUY,1000773,39,922
LIMIT,883,BUY,998127,52,923
LIMIT,884,BUY,998387,60,924
MARKET,885,BUY,0,8,925
CANCEL,290,BUY,0,0,926
MARKET,886,SELL,0,24,927
LIMIT,887,BUY,1000385,76,928
LIMIT,888,BUY,998089,9,929
LIMIT,889,SELL,1001314,17,930
MARKET,890,SELL,0,8,931
CANCEL,572,BUY,0,0,932
MARKET,891,SELL,0,47,933
LIMIT,892,BUY,999567,88,934
LIMIT,893,SELL,998879,24,935
LIMIT,894,SELL,1001618,20,936
CANCEL,757,BUY,0,0,937
LIMIT,895,SELL,1000043,53,938
LIMIT,896,SELL,998249,12,939
LIMIT,897,BUY,999717,26,940
LIMIT,898,BUY,1000583,70,941
LIMIT,899,SELL,1001202,92,942
LIMIT,900,SELL,999409,73,943
LIMIT,901,SELL,999107,24,944
CANCEL,732,BUY,0,0,945
LIMIT,902,SELL,998239,61,946
LIMIT,903,BUY,1001989,21,947
MARKET,904,BUY,0,18,948
LIMIT,905,BUY,1001129,29,949
LIMIT,906,SELL,999453,23,950
LIMIT,907,SELL,1001302,95,951
LIMIT,908,BUY,1000881,90,952
LIMIT,909,BUY,1000306,25,953
LIMIT,910,SELL,1000220,40,954
LIMIT,911,BUY,998369,8,955
LIMIT,912,BUY,998081,68,956
LIMIT,913,SELL,1001759,79,957
LIMIT,914,BUY,999395,92,958
LIMIT,915,SELL,998243,3,959
MARKET,916,BUY,0,50,960
MARKET,917,SELL,0,5,961
LIMIT,918,SELL,1000400,13,962
LIMIT,919,SELL,998558,21,963
LIMIT,920,SELL,1001243,82,964
LIMIT,921,SELL,998713,91,965
LIMIT,922,SELL,998914,86,966
LIMIT,923,BUY,999549,40,967
LIMIT,924,SELL,998521,23,968
LIMIT,925,SELL,1001484,99,969
LIMIT,926,BUY,998745,78,970
LIMIT,927,BUY,1000619,73,971
MARKET,928,SELL,0,10,972
LIMIT,929,BUY,998974,45,973
LIMIT,930,BUY,1000605,12,974
LIMIT,931,SELL,999829,2,975
LIMIT,932,BUY,1000839,9,976
LIMIT,933,BUY,1000950,1,977
CANCEL,546,BUY,0,0,978
LIMIT,934,BUY,1001623,53,979
LIMIT,935,SELL,999438,70,980
LIMIT,936,SELL,1001230,74,981
LIMIT,937,BUY,998666,58,982
MARKET,938,BUY,0,19,983
CANCEL,339,BUY,0,0,984
LIMIT,939,BUY,999400,22,985
LIMIT,940,BUY,1000998,10,986
LIMIT,941,BUY,999384,77,987
LIMIT,942,SELL,1000885,4,988
LIMIT,943,BUY,1000487,56,989
LIMIT,944,BUY,999356,27,990
LIMIT,945,SELL,1000855,71,991
LIMIT,946,SELL,1000705,37,992
LIMIT,947,BUY,998203,51,993
LIMIT,948,SELL,998629,7,994
LIMIT,949,SELL,998358,38,995
LIMIT,950,SELL,998817,13,996
CANCEL,223,BUY,0,0,997
LIMIT,951,BUY,999939,15,998
LIMIT,952,SELL,999928,63,999
LIMIT,953,SELL,998373,83,1000
LIMIT,954,BUY,999519,49,1001
LIMIT,955,SELL,998182,34,1002
LIMIT,956,SELL,998926,35,1003
LIMIT,957,BUY,1001081,90,1004
LIMIT,958,BUY,1000736,45,1005
LIMIT,959,SELL,1001976,97,1006
LIMIT,960,BUY,1001443,50,1007
LIMIT,961,SELL,1001955,69,1008
LIMIT,962,SELL,1000345,31,1009
LIMIT,963,BUY,999617,92,1010
CANCEL,707,BUY,0,0,1011
LIMIT,964,BUY,998492,97,1012
LIMIT,965,BUY,1001981,28,1013
LIMIT,966,BUY,998174,55,1014
MARKET,967,SELL,0,13,1015
LIMIT,968,BUY,1001416,77,1016
LIMIT,969,BUY,998356,50,1017
LIMIT,970,SELL,1001508,36,1018
LIMIT,971,BUY,1001221,90,1019
LIMIT,972,SELL,998460,54,1020
MARKET,973,BUY,0,7,1021
LIMIT,974,BUY,1001218,37,1022
LIMIT,975,SELL,1001595,53,1023
LIMIT,976,SELL,1000343,78,1024
LIMIT,977,BUY,999128,52,1025
MARKET,978,SELL,0,3,1026
LIMIT,979,SELL,1000828,31,1027
CANCEL,591,BUY,0,0,1028
LIMIT,980,SELL,998082,44,1029
LIMIT,981,SELL,999273,36,1030
LIMIT,982,BUY,1001983,30,1031
MARKET,983,SELL,0,50,1032
LIMIT,984,SELL,1000985,54,1033
LIMIT,985,BUY,998769,57,1034
LIMIT,986,SELL,1001034,63,1035
LIMIT,987,SELL,1001362,8,1036
LIMIT,988,BUY,998268,40,1037
LIMIT,989,SELL,998555,100,1038
LIMIT,990,BUY,998711,25,1039
LIMIT,991,BUY,1001428,8,1040
LIMIT,992,SELL,998207,47,1041
LIMIT,993,SELL,999508,60,1042
LIMIT,994,BUY,1000790,4,1043
LIMIT,995,SELL,1000433,58,1044
LIMIT,996,SELL,1000403,71,1045
LIMIT,997,BUY,1001431,34,1046
LIMIT,998,BUY,999167,4,1047
LIMIT,999,BUY,1001497,74,1048
LIMIT,1000,BUY,1001510,29,1049
LIMIT,1001,BUY,999102,84,1050
LIMIT,1002,BUY,1001541,100,1051
LIMIT,1003,BUY,999941,17,1052
LIMIT,1004,BUY,998916,33,1053
LIMIT,1005,SELL,1000919,91,1054
LIMIT,1006,SELL,1001667,49,1055
LIMIT,1007,SELL,999032,28,1056
LIMIT,1008,SELL,1000394,14,1057
CANCEL,820,BUY,0,0,1058
LIMIT,1009,SELL,1000299,83,1059
LIMIT,1010,SELL,999222,88,1060
MARKET,1011,BUY,0,22,1061
LIMIT,1012,SELL,1001528,36,1062
LIMIT,1013,SELL,998771,20,1063
LIMIT,1014,BUY,1001685,8,1064
LIMIT,1015,SELL,1000705,41,1065
LIMIT,1016,BUY,1000684,64,1066
LIMIT,1017,SELL,1001714,54,1067
LIMIT,1018,BUY,1000388,91,1068
LIMIT,1019,BUY,999405,93,1069
LIMIT,1020,SELL,1001713,86,1070
LIMIT,1021,SELL,1001462,22,1071
LIMIT,1022,BUY,999203,13,1072
LIMIT,1023,SELL,1000970,72,1073
LIMIT,1024,BUY,1001878,88,1074
LIMIT,1025,BUY,998910,46,1075
LIMIT,1026,SELL,999722,43,1076
LIMIT,1027,SELL,999899,16,1077
LIMIT,1028,BUY,999934,25,1078
LIMIT,1029,SELL,1000170,39,1079
LIMIT,1030,BUY,998562,26,1080
LIMIT,1031,SELL,998586,41,1081
LIMIT,1032,BUY,1001190,11,1082
LIMIT,1033,BUY,999283,82,1083
MARKET,1034,SELL,0,18,1084
LIMIT,1035,BUY,1000360,98,1085
LIMIT,1036,BUY,998530,79,1086
LIMIT,1037,SELL,999652,55,1087
LIMIT,1038,SELL,998019,5,1088
LIMIT,1039,SELL,1001891,2,1089
LIMIT,1040,BUY,998073,87,1090
CANCEL,911,BUY,0,0,1091
LIMIT,1041,SELL,999278,17,1092
MARKET,1042,SELL,0,11,1093
MARKET,1043,BUY,0,20,1094
LIMIT,1044,SELL,1000981,67,1095
LIMIT,1045,SELL,999776,88,1096
LIMIT,1046,SELL,1001692,63,1097
LIMIT,1047,BUY,998675,52,1098
CANCEL,295,BUY,0,0,1099
LIMIT,1048,BUY,998865,94,1100
CANCEL,629,BUY,0,0,1101
LIMIT,1049,SELL,1000912,84,1102
LIMIT,1050,SELL,1001590,82,1103
LIMIT,1051,BUY,1000432,7,1104
LIMIT,1052,BUY,998197,89,1105
MARKET,1053,SELL,0,25,1106
MARKET,1054,SELL,0,31,1107
LIMIT,1055,BUY,1000847,88,1108
LIMIT,1056,SELL,999723,85,1109
MARKET,1057,SELL,0,40,1110
LIMIT,1058,BUY,999715,14,1111
LIMIT,1059,BUY,999157,15,1112
LIMIT,1060,SELL,998813,78,1113
LIMIT,1061,SELL,1001405,67,1114
LIMIT,1062,SELL,1000881,53,1115
LIMIT,1063,BUY,1000245,64,1116
LIMIT,1064,SELL,999354,31,1117
CANCEL,836,BUY,0,0,1118
MARKET,1065,BUY,0,37,1119
LIMIT,1066,BUY,1001888,12,1120
LIMIT,1067,BUY,1000963,93,1121
MARKET,1068,SELL,0,42,1122
LIMIT,1069,SELL,999081,60,1123
MARKET,1070,BUY,0,3,1124
LIMIT,1071,SELL,1001283,87,1125
LIMIT,1072,BUY,998389,98,1126
LIMIT,1073,BUY,1001489,18,1127
LIMIT,1074,BUY,999346,46,1128
LIMIT,1075,SELL,1001598,94,1129
MARKET,1076,SELL,0,12,1130
MARKET,1077,SELL,0,30,1131
LIMIT,1078,SELL,1000825,62,1132
LIMIT,1079,BUY,998463,17,1133
LIMIT,1080,BUY,1001860,21,1134
MARKET,1081,SELL,0,37,1135
LIMIT,1082,BUY,1000503,49,1136
LIMIT,1083,BUY,1001533,88,1137
LIMIT,1084,BUY,999978,63,1138
MARKET,1085,SELL,0,29,1139
CANCEL,342,BUY,0,0,1140
LIMIT,1086,BUY,1000885,87,1141
LIMIT,1087,BUY,1001914,86,1142
LIMIT,1088,BUY,999772,85,1143
LIMIT,1089,SELL,999416,85,1144
LIMIT,1090,SELL,998608,72,1145
LIMIT,1091,BUY,998047,83,1146
LIMIT,1092,SELL,1001489,64,1147
LIMIT,1093,BUY,1001077,63,1148
LIMIT,1094,SELL,1001973,36,1149
MARKET,1095,BUY,0,36,1150
LIMIT,1096,SELL,1001346,31,1151
MARKET,1097,SELL,0,37,1152
LIMIT,1098,SELL,999831,41,1153
MARKET,1099,SELL,0,48,1154
LIMIT,1100,BUY,999652,53,1155
CANCEL,685,BUY,0,0,1156
CANCEL,124,BUY,0,0,1157
LIMIT,1101,SELL,1001645,66,1158
LIMIT,1102,SELL,1001892,44,1159
LIMIT,1103,BUY,1001344,29,1160
LIMIT,1104,SELL,1000294,99,1161
LIMIT,1105,SELL,1000935,85,1162
LIMIT,1106,SELL,998467,13,1163
LIMIT,1107,BUY,998008,44,1164
LIMIT,1108,SELL,1000243,67,1165
LIMIT,1109,BUY,998187,22,1166
LIMIT,1110,SELL,998438,33,1167
LIMIT,1111,BUY,998494,51,1168
LIMIT,1112,BUY,1000935,44,1169
MARKET,1113,SELL,0,3,1170
LIMIT,1114,BUY,1001162,58,1171
LIMIT,1115,BUY,1001947,64,1172
CANCEL,922,BUY,0,0,1173
CANCEL,547,BUY,0,0,1174
LIMIT,1116,SELL,1001786,66,1175
LIMIT,1117,BUY,1000833,75,1176
LIMIT,1118,BUY,998424,50,1177
LIMIT,1119,SELL,1000064,50,1178
LIMIT,1120,BUY,999120,51,1179
LIMIT,1121,SELL,999854,18,1180
MARKET,1122,SELL,0,45,1181
LIMIT,1123,SELL,1000915,95,1182
LIMIT,1124,BUY,998822,27,1183
LIMIT,1125,SELL,1000812,45,1184
LIMIT,1126,BUY,1000909,84,1185
LIMIT,1127,BUY,1000063,70,1186
LIMIT,1128,SELL,1000909,15,1187
LIMIT,1129,SELL,1000387,74,1188
LIMIT,1130,SELL,1000761,96,1189
LIMIT,1131,SELL,1001594,55,1190
LIMIT,1132,BUY,998103,49,1191
MARKET,1133,BUY,0,13,1192
LIMIT,1134,BUY,999173,88,1193
LIMIT,1135,BUY,1000828,38,1194
LIMIT,1136,BUY,999469,58,1195
MARKET,1137,BUY,0,48,1196
LIMIT,1138,SELL,998973,66,1197
LIMIT,1139,SELL,1000838,86,1198
CANCEL,479,BUY,0,0,1199
LIMIT,1140,SELL,1001956,71,1200
MARKET,1141,SELL,0,13,1201
LIMIT,1142,SELL,1001399,29,1202
LIMIT,1143,SELL,1001092,76,1203
LIMIT,1144,BUY,1001179,93,1204
LIMIT,1145,SELL,999838,23,1205
LIMIT,1146,BUY,998765,23,1206
LIMIT,1147,BUY,999545,6,1207
LIMIT,1148,SELL,998532,21,1208
LIMIT,1149,SELL,998023,43,1209
LIMIT,1150,BUY,998163,20,1210
LIMIT,1151,BUY,1001168,81,1211
LIMIT,1152,SELL,1000009,74,1212
LIMIT,1153,BUY,1001211,91,1213
LIMIT,1154,BUY,1001919,24,1214
LIMIT,1155,BUY,999703,70,1215
LIMIT,1156,BUY,999431,29,1216
LIMIT,1157,SELL,999356,47,1217
LIMIT,1158,SELL,1000299,97,1218
LIMIT,1159,BUY,998469,86,1219
LIMIT,1160,BUY,1001704,83,1220
LIMIT,1161,BUY,1001927,6,1221
LIMIT,1162,SELL,999562,15,1222
LIMIT,1163,SELL,998101,67,1223
LIMIT,1164,SELL,1000106,66,1224
LIMIT,1165,BUY,999214,84,1225
LIMIT,1166,BUY,1001883,13,1226
LIMIT,1167,BUY,1000567,9,1227
LIMIT,1168,BUY,1001542,88,1228
LIMIT,1169,BUY,998842,69,1229
LIMIT,1170,SELL,1000648,10,1230
LIMIT,1171,BUY,998097,59,1231
LIMIT,1172,BUY,998358,10,1232
MARKET,1173,SELL,0,36,1233
MARKET,1174,BUY,0,17,1234
LIMIT,1175,SELL,1000581,52,1235
LIMIT,1176,BUY,999595,87,1236
MARKET,1177,BUY,0,42,1237
LIMIT,1178,BUY,1001096,96,1238
LIMIT,1179,BUY,999465,65,1239
MARKET,1180,SELL,0,39,1240
MARKET,1181,SELL,0,25,1241
LIMIT,1182,BUY,999941,21,1242
LIMIT,1183,BUY,1001058,51,1243
LIMIT,1184,SELL,1001932,82,1244
MARKET,1185,SELL,0,1,1245
LIMIT,1186,BUY,998504,6,1246
CANCEL,745,BUY,0,0,1247
LIMIT,1187,BUY,999248,27,1248
LIMIT,1188,SELL,998867,53,1249
LIMIT,1189,BUY,998659,24,1250
LIMIT,1190,SELL,998795,15,1251
LIMIT,1191,BUY,1001487,97,1252
LIMIT,1192,SELL,1000640,71,1253
MARKET,1193,BUY,0,17,1254
MARKET,1194,SELL,0,22,1255
LIMIT,1195,BUY,998409,37,1256
LIMIT,1196,BUY,999301,63,1257
LIMIT,1197,SELL,1000840,75,1258
LIMIT,1198,SELL,1001308,41,1259
LIMIT,1199,BUY,998019,41,1260
LIMIT,1200,BUY,1000917,95,1261
LIMIT,1201,SELL,1001441,47,1262
MARKET,1202,SELL,0,31,1263
LIMIT,1203,SELL,1001173,40,1264
LIMIT,1204,BUY,998719,83,1265
LIMIT,1205,SELL,1001517,18,1266
LIMIT,1206,BUY,999078,94,1267
LIMIT,1207,BUY,1000979,10,1268
LIMIT,1208,BUY,1001328,75,1269
LIMIT,1209,BUY,1001712,5,1270
LIMIT,1210,SELL,1000678,100,1271
MARKET,1211,SELL,0,15,1272
LIMIT,1212,SELL,998548,60,1273
LIMIT,1213,BUY,999625,47,1274
LIMIT,1214,BUY,1001473,79,1275
LIMIT,1215,BUY,999827,21,1276
LIMIT,1216,BUY,1001014,94,1277
LIMIT,1217,SELL,998165,29,1278
LIMIT,1218,BUY,998257,34,1279
LIMIT,1219,BUY,1000738,27,1280
LIMIT,1220,SELL,999589,61,1281
LIMIT,1221,BUY,998163,84,1282
LIMIT,1222,SELL,1001419,95,1283
LIMIT,1223,BUY,999542,84,1284
LIMIT,1224,BUY,1000116,33,1285
LIMIT,1225,BUY,1000115,52,1286
LIMIT,1226,SELL,999994,62,1287
LIMIT,1227,BUY,1000055,18,1288
LIMIT,1228,BUY,998315,66,1289
LIMIT,1229,BUY,998615,24,1290
LIMIT,1230,BUY,1000707,30,1291
LIMIT,1231,SELL,1000950,15,1292
LIMIT,1232,SELL,999962,27,1293
LIMIT,1233,SELL,998091,32,1294
CANCEL,719,BUY,0,0,1295
LIMIT,1234,BUY,1000578,66,1296
CANCEL,718,BUY,0,0,1297
MARKET,1235,BUY,0,17,1298
LIMIT,1236,SELL,1000454,73,1299
LIMIT,1237,SELL,1001879,11,1300
LIMIT,1238,SELL,1001552,62,1301
LIMIT,1239,SELL,1000461,19,1302
LIMIT,1240,BUY,1000552,85,1303
LIMIT,1241,BUY,1000966,88,1304
LIMIT,1242,SELL,1000443,76,1305
MARKET,1243,SELL,0,25,1306
MARKET,1244,BUY,0,13,1307
LIMIT,1245,SELL,1001385,20,1308
LIMIT,1246,BUY,999949,79,1309
LIMIT,1247,BUY,998381,62,1310
LIMIT,1248,BUY,1001673,100,1311
LIMIT,1249,SELL,1000138,54,1312
LIMIT,1250,BUY,1000857,68,1313
LIMIT,1251,SELL,1001234,99,1314
LIMIT,1252,BUY,999742,18,1315
LIMIT,1253,BUY,1001727,11,1316
LIMIT,1254,SELL,999055,25,1317
CANCEL,20,BUY,0,0,1318
LIMIT,1255,BUY,1000128,1,1319
LIMIT,1256,BUY,1000817,41,1320
LIMIT,1257,BUY,998633,55,1321
LIMIT,1258,SELL,999070,69,1322
LIMIT,1259,SELL,1000506,36,1323
LIMIT,1260,SELL,1001092,27,1324
LIMIT,1261,SELL,998732,48,1325
LIMIT,1262,SELL,999039,40,1326
LIMIT,1263,SELL,1001013,18,1327
LIMIT,1264,BUY,1001063,30,1328
LIMIT,1265,BUY,998410,28,1329
LIMIT,1266,SELL,1001280,71,1330
LIMIT,1267,BUY,998658,50,1331
LIMIT,1268,BUY,1001294,12,1332
LIMIT,1269,SELL,1001792,77,1333
LIMIT,1270,BUY,999077,29,1334
LIMIT,1271,BUY,1000967,50,1335
LIMIT,1272,SELL,1000514,84,1336
LIMIT,1273,BUY,1001873,100,1337
LIMIT,1274,SELL,999798,2,1338
LIMIT,1275,SELL,998797,5,1339
LIMIT,1276,BUY,1000519,22,1340
LIMIT,1277,SELL,998979,84,1341
CANCEL,406,BUY,0,0,1342
MARKET,1278,SELL,0,50,1343
LIMIT,1279,SELL,999660,76,1344
LIMIT,1280,BUY,1001018,91,1345
MARKET,1281,BUY,0,36,1346
LIMIT,1282,SELL,999423,36,1347
LIMIT,1283,BUY,999862,52,1348
LIMIT,1284,SELL,998716,53,1349
LIMIT,1285,BUY,1000060,38,1350
LIMIT,1286,BUY,1001288,66,1351
LIMIT,1287,SELL,1000843,57,1352
LIMIT,1288,SELL,1001153,32,1353
LIMIT,1289,SELL,1000791,59,1354
LIMIT,1290,BUY,999974,15,1355
LIMIT,1291,SELL,1000595,29,1356
LIMIT,1292,BUY,1001277,41,1357
LIMIT,1293,SELL,1000115,69,1358
CANCEL,663,BUY,0,0,1359
LIMIT,1294,BUY,999634,87,1360
LIMIT,1295,SELL,998311,71,1361
LIMIT,1296,SELL,999285,46,1362
LIMIT,1297,SELL,998748,96,1363
LIMIT,1298,BUY,1000043,95,1364
LIMIT,1299,BUY,1001574,34,1365
LIMIT,1300,BUY,1001419,32,1366
LIMIT,1301,SELL,998638,100,1367
MARKET,1302,BUY,0,44,1368
LIMIT,1303,SELL,1000514,1,1369
LIMIT,1304,BUY,1001473,62,1370
LIMIT,1305,SELL,1000016,74,1371
LIMIT,1306,SELL,998749,98,1372
LIMIT,1307,SELL,999629,29,1373
LIMIT,1308,BUY,998221,68,1374
LIMIT,1309,SELL,1001848,70,1375
CANCEL,879,BUY,0,0,1376
LIMIT,1310,BUY,999872,16,1377
LIMIT,1311,SELL,999292,89,1378
CANCEL,535,BUY,0,0,1379
LIMIT,1312,BUY,999332,47,1380
LIMIT,1313,SELL,998766,71,1381
LIMIT,1314,SELL,999930,79,1382
LIMIT,1315,BUY,1000042,55,1383
LIMIT,1316,SELL,999495,52,1384
LIMIT,1317,BUY,1000340,17,1385
LIMIT,1318,BUY,1001334,13,1386
LIMIT,1319,BUY,1000274,56,1387
LIMIT,1320,BUY,998597,95,1388
MARKET,1321,BUY,0,12,1389
LIMIT,1322,BUY,1001658,81,1390
LIMIT,1323,SELL,1001216,63,1391
LIMIT,1324,BUY,999631,13,1392
LIMIT,1325,BUY,998882,33,1393
LIMIT,1326,BUY,999842,96,1394
LIMIT,1327,SELL,999475,72,1395
LIMIT,1328,SELL,999409,3,1396
LIMIT,1329,SELL,1001552,87,1397
LIMIT,1330,BUY,1000362,74,1398
LIMIT,1331,BUY,1001196,37,1399
LIMIT,1332,SELL,1001173,95,1400
LIMIT,1333,BUY,999560,79,1401
LIMIT,1334,BUY,1001556,22,1402
LIMIT,1335,SELL,999727,81,1403
LIMIT,1336,SELL,1001477,10,1404
MARKET,1337,SELL,0,15,1405
LIMIT,1338,SELL,1000909,35,1406
LIMIT,1339,SELL,999111,57,1407
LIMIT,1340,SELL,1001063,76,1408
LIMIT,1341,SELL,999695,22,1409
LIMIT,1342,BUY,998512,94,1410
LIMIT,1343,SELL,1001852,96,1411
LIMIT,1344,BUY,998862,22,1412
LIMIT,1345,BUY,998261,61,1413
LIMIT,1346,BUY,1001157,51,1414
LIMIT,1347,BUY,998425,34,1415
LIMIT,1348,BUY,1000682,50,1416
LIMIT,1349,BUY,1001021,37,1417
LIMIT,1350,BUY,998537,68,1418
